Date,Open,High,Low,Close,SMA50,SMA200,SPY_Open
6/17/2014,2119.909912,2136.780029,2119.719971,2132.889893,2011.114404,1900.750098,194.020004
6/18/2014,2137.800049,2144.75,2121.26001,2143.22998,2014.845803,1903.248547,194.830002
6/19/2014,2144,2144.639893,2126.01001,2137.139893,2017.923,1905.641947,196.429993
6/20/2014,2137.580078,2139.080078,2129.149902,2138.320068,2020.508601,1907.937247,196.029999
6/23/2014,2137.75,2139.969971,2130.949951,2137.5,2024.383,1910.200997,195.990005
6/24/2014,2135.429932,2153.709961,2126.169922,2130.280029,2028.668601,1912.420598,195.529999
6/25/2014,2126.189941,2142.550049,2125.22998,2140.379883,2032.681399,1914.598797,194.289993
6/26/2014,2139.969971,2140.830078,2121.27002,2134.040039,2036.250999,1916.646697,195.610001
6/27/2014,2130.52002,2142.27002,2128.949951,2141.689941,2039.751196,1918.697947,194.979996
6/30/2014,2146.780029,2156.23999,2143.51001,2153.070068,2043.194197,1920.845547,195.699997
7/1/2014,2159.050049,2184.209961,2158.919922,2177.77002,2046.855198,1923.104998,196.199997
7/2/2014,2175.860107,2182.300049,2174.209961,2178.290039,2050.280598,1925.355198,197.050003
7/3/2014,2184.719971,2193.75,2183.23999,2193.290039,2054.2424,1927.604898,197.789993
7/7/2014,2190.929932,2191.070068,2177.47998,2180.159912,2057.889998,1929.714598,197.820007
7/8/2014,2176.889893,2178.790039,2139.780029,2154.25,2061.937397,1931.673697,197.149994
7/9/2014,2159.649902,2166.040039,2149.429932,2164.870117,2066.4152,1933.720898,196.729996
7/10/2014,2134.580078,2165.25,2130.590088,2156.679932,2070.371599,1935.778298,195.220001
7/11/2014,2160.280029,2165.379883,2152.860107,2164.080078,2074.251602,1937.849148,196.220001
7/14/2014,2176.669922,2182.550049,2171.340088,2174.790039,2078.269402,1939.951498,197.610001
7/15/2014,2175.97998,2183.560059,2157.419922,2173.040039,2082.239202,1942.017549,197.720001
7/16/2014,2184.73999,2192.27002,2179.419922,2185,2086.405601,1944.169749,198.110001
7/17/2014,2169.949951,2176.649902,2145.370117,2150.080078,2090.226602,1946.168749,197.350006
7/18/2014,2158.719971,2176.810059,2155.919922,2176.399902,2094.840998,1948.220848,196.350006
7/21/2014,2171.98999,2180.080078,2165.290039,2176.02002,2099.318398,1950.270549,197.089996
7/22/2014,2185.110107,2196.969971,2183.689941,2190.889893,2104.026597,1952.482498,198.009995
7/23/2014,2181.949951,2183.01001,2170.030029,2172.790039,2107.640598,1954.497798,198.5
7/24/2014,2184.379883,2187.659912,2179.300049,2185.030029,2111.6498,1956.631099,198.830002
7/25/2014,2175.47998,2179.189941,2165.01001,2174.280029,2115.599199,1958.874799,198.089996
7/28/2014,2175.070068,2181,2155.75,2175.840088,2119.828,1961.156549,197.759995
7/29/2014,2178.080078,2185.330078,2167.840088,2168.939941,2123.6326,1963.238749,198.169998
7/30/2014,2183.070068,2186.030029,2170.169922,2179.469971,2127.2374,1965.321699,197.649994
7/31/2014,2156.709961,2167.919922,2136.090088,2137.27002,2130.2274,1967.138699,195.610001
8/1/2014,2136.209961,2147.870117,2115.860107,2128.550049,2132.727002,1969.006649,192.559998
8/4/2014,2130.629883,2149.929932,2120.72998,2143.719971,2135.317202,1970.885549,192.869995
8/5/2014,2134.72998,2145.610107,2118.75,2126.939941,2137.1904,1972.629849,193.100006
8/6/2014,2110.179932,2134.949951,2105.22998,2123.360107,2138.517803,1974.2481,191.110001
8/7/2014,2134.639893,2137.860107,2102.600098,2109.310059,2139.672402,1975.768,192.940002
8/8/2014,2116.050049,2131.639893,2109.389893,2130.01001,2141.057202,1977.4211,191.460007
8/11/2014,2136.340088,2151.300049,2136.110107,2143.830078,2142.781206,1979.318001,193.970001
8/12/2014,2139.159912,2145.419922,2125.219971,2137.929932,2144.261606,1981.169101,193.610001
8/13/2014,2146.820068,2160.01001,2145.560059,2159.949951,2146.204805,1983.120051,194.289993
8/14/2014,2162.75,2168.02002,2158.899902,2167.860107,2148.207808,1985.093551,195.160004
8/15/2014,2181.899902,2185.25,2155.280029,2174.129883,2149.956206,1987.022001,196.470001
8/18/2014,2180.590088,2189.76001,2177.719971,2189.76001,2151.687607,1989.065901,196.800003
8/19/2014,2190.51001,2203.379883,2190.449951,2201.870117,2153.597808,1991.198851,197.839996
8/20/2014,2199.949951,2211.580078,2199.25,2209.040039,2155.59001,1993.367852,198.119995
8/21/2014,2208.219971,2215.26001,2206.52002,2214.620117,2157.62061,1995.543102,199.089996
8/22/2014,2215.610107,2218.050049,2209.48999,2212.600098,2159.836812,1997.718903,199.339996
8/25/2014,2222.649902,2222.689941,2205.790039,2210.48999,2161.701812,1999.839203,200.139999
8/26/2014,2212.810059,2217.5,2211.629883,2213.5,2163.50481,2002.115653,200.330002
8/27/2014,2215.22998,2217.800049,2206.649902,2210.77002,2165.062412,2004.262353,200.429993
8/28/2014,2203.139893,2213.949951,2197.629883,2212.050049,2166.438813,2006.412603,199.589996
8/29/2014,2225.070068,2227.810059,2215.459961,2226.97998,2168.235615,2008.592003,200.449997
9/2/2014,2231.179932,2235.149902,2221.449951,2231.889893,2170.107012,2010.693503,200.970001
9/3/2014,2237.879883,2243.580078,2230.110107,2233.909912,2172.03521,2012.815853,201.380005
9/4/2014,2237.040039,2250.780029,2230.560059,2236.370117,2174.157012,2014.893853,200.839996
9/5/2014,2240.070068,2255.870117,2236.540039,2255.850098,2176.466416,2017.166804,200.169998
9/8/2014,2255.590088,2272.48999,2253.330078,2263.449951,2179.054614,2019.565203,200.919998
9/9/2014,2259.409912,2265.040039,2240.51001,2243.100098,2181.082817,2021.892454,200.410004
9/10/2014,2245.419922,2253.929932,2237.02002,2252.340088,2183.068218,2024.151854,199.429993
9/11/2014,2244.26001,2255.01001,2237.850098,2254.919922,2184.611216,2026.416754,199.270004
9/12/2014,2252.639893,2253.860107,2235.780029,2241.070068,2185.866816,2028.631304,200.100006
9/15/2014,2242.030029,2244.209961,2212.629883,2216.149902,2186.324014,2030.700354,199.160004
9/16/2014,2211.449951,2243.189941,2211.080078,2240.47998,2187.530415,2032.848154,198.610001
9/17/2014,2236.709961,2256.959961,2232.820068,2246.01001,2189.365615,2035.015854,200.770004
9/18/2014,2253.27002,2272.810059,2251.449951,2272.639893,2191.521011,2037.325053,201.360001
9/19/2014,2277.52002,2280.370117,2243.409912,2252,2193.427412,2039.519953,201.520004
9/22/2014,2242.47998,2242.76001,2217.030029,2223.149902,2194.608809,2041.548802,200.350006
9/23/2014,2215.590088,2231.47998,2211.899902,2216.51001,2195.443208,2043.544852,198.429993
9/24/2014,2218.120117,2240.070068,2212.050049,2238.709961,2196.756606,2045.552802,198.039993
9/25/2014,2234.580078,2235.959961,2192.919922,2195.27002,2196.962007,2047.332052,199.039993
9/26/2014,2202.870117,2223.590088,2201.409912,2219.719971,2198.354805,2049.214552,196.699997
9/29/2014,2196.570068,2226.350098,2194.290039,2221.879883,2199.264404,2051.234501,196.199997
9/30/2014,2222.47998,2229.719971,2207.070068,2216.810059,2200.080205,2053.279052,197.690002
10/1/2014,2210.73999,2210.840088,2165.310059,2170.51001,2199.672607,2055.032151,196.699997
10/2/2014,2170.659912,2176.27002,2135.030029,2169.469971,2199.606206,2056.712852,194.179993
10/3/2014,2180.379883,2195.330078,2174.959961,2186.159912,2199.628804,2058.410101,195.679993
10/6/2014,2191.320068,2197.659912,2165.47998,2174.070068,2199.624605,2059.975602,197.339996
10/7/2014,2161.679932,2168.699951,2134.97998,2135.280029,2198.813403,2061.392152,195.279999
10/8/2014,2137.820068,2179.550049,2116.429932,2176.570068,2198.966006,2062.910803,193.369995
10/9/2014,2168.580078,2173.209961,2124.870117,2126.76001,2197.911807,2064.092903,196.330002
10/10/2014,2094.02002,2094.02002,2032.76001,2032.76001,2195.821606,2064.786453,192.690002
10/13/2014,2030.280029,2052.51001,2000.719971,2001.319946,2193.277004,2065.317552,190.460007
10/14/2014,2023.439941,2043.699951,2007.469971,2014.609985,2190.694805,2065.913353,188.419998
10/15/2014,1977.630005,2026.130005,1966.199951,2017.030029,2188.496606,2066.500003,185.160004
10/16/2014,1980.109985,2037.98999,1979.439941,2023.410034,2186.497605,2067.062453,183.059998
10/17/2014,2053.820068,2068.959961,2040.459961,2048.169922,2185.274802,2067.869252,188.419998
10/20/2014,2040.310059,2070.070068,2033.920044,2069.320068,2184.061003,2068.799803,188.130005
10/21/2014,2087.919922,2130.879883,2087.52002,2128.860107,2183.761604,2070.061804,191.679993
10/22/2014,2140.27002,2142.310059,2106.820068,2108.030029,2183.163606,2071.113404,194.410004
10/23/2014,2129.370117,2147.919922,2125.469971,2138.459961,2182.733806,2072.244454,194.619995
10/24/2014,2147.959961,2168.969971,2139.48999,2167.550049,2182.727605,2073.583354,195.25
10/27/2014,2163.98999,2177.76001,2153.780029,2173.580078,2182.716609,2074.914854,195.729996
10/28/2014,2182.370117,2208.919922,2181.709961,2208.699951,2183.095408,2076.558954,196.820007
10/29/2014,2198.51001,2208.669922,2182.350098,2197.840088,2183.014807,2077.950104,198.550003
10/30/2014,2195.360107,2216.669922,2187.540039,2212.879883,2183.091604,2079.284754,197.580002
10/31/2014,2259.25,2268.560059,2253.080078,2263.51001,2184.069402,2080.897354,201.779999
11/3/2014,2264.379883,2284.02002,2262.790039,2272.790039,2185.273201,2082.596004,201.919998
11/4/2014,2268.850098,2281.689941,2259.810059,2275.899902,2186.581399,2084.264304,201.229996
11/5/2014,2288.199951,2292.590088,2277.52002,2290.939941,2188.130198,2085.953654,202.539993
11/6/2014,2284.370117,2291.76001,2273.850098,2287.47998,2189.664397,2087.682153,202.389999
11/7/2014,2287.919922,2291.290039,2267.919922,2280.300049,2191.029397,2089.576154,203.169998
11/10/2014,2279.070068,2295.389893,2277.600098,2293.790039,2192.365598,2091.615104,203.380005
11/11/2014,2291.699951,2294.080078,2282.860107,2291.129883,2193.550398,2093.595953,204.059998
11/12/2014,2284.310059,2296.159912,2280.719971,2293.709961,2194.746399,2095.674853,203.350006
11/13/2014,2298.669922,2310.149902,2288.76001,2296.97998,2195.958596,2097.636453,204.160004
11/14/2014,2296.709961,2317.399902,2289.050049,2316.449951,2197.170593,2099.730452,204.100006
11/17/2014,2308.429932,2314.169922,2295.649902,2310.620117,2198.113997,2102.033703,203.850006
11/18/2014,2310.110107,2330.850098,2310.090088,2326.449951,2199.780994,2104.346103,204.440002
11/19/2014,2321.860107,2322.77002,2302.800049,2313.47998,2201.003791,2106.628403,205.309998
11/20/2014,2301.810059,2326.090088,2297.800049,2324.360107,2202.392595,2108.798853,204.259995
11/21/2014,2349.040039,2352.570068,2332.560059,2343,2204.431194,2110.902353,207.639999
11/24/2014,2347.340088,2361.689941,2343.98999,2361.409912,2207.336394,2113.043953,207.169998
11/25/2014,2364.350098,2370.590088,2356.97998,2359.129883,2209.709392,2115.050252,207.539993
11/26/2014,2360.570068,2385.850098,2360.129883,2385.100098,2212.491194,2117.140803,207.289993
11/28/2014,2390.209961,2403.320068,2384.689941,2396.159912,2214.961594,2119.166002,207.490005
12/1/2014,2387.370117,2391.040039,2362.800049,2368.629883,2217.294192,2121.009852,206.399994
12/2/2014,2367.300049,2381.370117,2362.639893,2378.899902,2220.409192,2122.880901,205.809998
12/3/2014,2381.120117,2403.52002,2377.399902,2400.22998,2224.083591,2124.863801,207.300003
12/4/2014,2400.550049,2409.340088,2386.969971,2401.580078,2227.340994,2126.789152,207.539993
12/5/2014,2404.570068,2411.060059,2400.800049,2411.060059,2231.656794,2128.766402,207.869995
12/8/2014,2401.080078,2412.73999,2370.580078,2384.719971,2234.956794,2130.563852,207.520004
12/9/2014,2358.77002,2394.26001,2353.649902,2382.419922,2238.167595,2132.390002,204.369995
12/10/2014,2381.679932,2392.419922,2345.929932,2349.159912,2240.814592,2133.991851,205.910004
12/11/2014,2362.840088,2386.879883,2356.48999,2361.149902,2244.62739,2135.634451,203.880005
12/12/2014,2340.97998,2360.780029,2328.97998,2328.97998,2247.81759,2137.173701,202.639999
12/15/2014,2339.629883,2354.110107,2302.669922,2313.209961,2250.358591,2138.69525,201.979996
12/16/2014,2298.679932,2337.98999,2287.790039,2288.23999,2252.64199,2139.92515,198.580002
12/17/2014,2290.26001,2335.800049,2283.550049,2330.219971,2256.540788,2141.35375,198.440002
12/18/2014,2365.199951,2382.090088,2355.719971,2382.090088,2260.651189,2143.03155,204.740005
12/19/2014,2386.280029,2394.25,2375.02002,2385.290039,2265.821789,2144.7747,206.429993
12/22/2014,2393.01001,2412.340088,2392.939941,2412.139893,2273.409387,2146.68655,206.75
12/23/2014,2422.949951,2426.26001,2412.830078,2413.030029,2281.643589,2148.6611,208.169998
12/24/2014,2419.01001,2422.169922,2412.370117,2413.97998,2289.630989,2150.59285,208.020004
12/26/2014,2419.100098,2423.639893,2414.98999,2416.439941,2297.619187,2152.7328,208.309998
12/29/2014,2412.800049,2413.879883,2404.030029,2405.169922,2305.254385,2154.849249,208.220001
12/30/2014,2397.27002,2403.290039,2387.070068,2390.719971,2312.105386,2156.764649,208.210007
12/31/2014,2399.080078,2405.620117,2366.23999,2367.850098,2318.075986,2158.445649,207.990005
1/2/2015,2379.030029,2387.810059,2347.27002,2365.379883,2322.806382,2160.152099,206.380005
1/5/2015,2354.899902,2359.199951,2321.570068,2327.110107,2327.187983,2161.556899,204.169998
1/6/2015,2330.570068,2330.610107,2274.290039,2283.379883,2330.086382,2162.850499,202.089996
1/7/2015,2291.590088,2310.47998,2284.139893,2300.439941,2332.74418,2164.308248,201.419998
1/8/2015,2320.290039,2359.810059,2320.290039,2354.939941,2336.371377,2165.988148,204.009995
1/9/2015,2359.959961,2368.659912,2331.97998,2350.070068,2339.198779,2167.775148,206.399994
1/12/2015,2341.580078,2343.459961,2305.159912,2314.399902,2341.529976,2169.428097,204.410004
1/13/2015,2334.189941,2359.209961,2282.300049,2298.73999,2343.247178,2170.951398,204.119995
1/14/2015,2276.360107,2300.100098,2263.550049,2285.530029,2343.687578,2172.299298,199.649994
1/15/2015,2295.800049,2302.620117,2255.919922,2257.669922,2343.385176,2173.339248,201.630005
1/16/2015,2254.76001,2294.389893,2248.320068,2292.429932,2343.715776,2174.561448,198.770004
1/20/2015,2304.389893,2314.560059,2279.77002,2306.419922,2344.025376,2175.926747,202.399994
1/21/2015,2296.330078,2325.209961,2290.080078,2317.679932,2344.629375,2177.617647,201.5
1/22/2015,2315.070068,2347.860107,2285.600098,2344.620117,2345.915776,2179.557447,203.990005
1/23/2015,2335.300049,2351.48999,2330.949951,2343.300049,2346.905977,2181.357548,205.789993
1/26/2015,2331.139893,2336.75,2315.040039,2333.050049,2347.74438,2182.977598,204.710007
1/27/2015,2298.129883,2301.409912,2265.649902,2278.090088,2347.431982,2184.649148,202.970001
1/28/2015,2306.610107,2310.860107,2254.949951,2254.949951,2346.591382,2186.343898,204.169998
1/29/2015,2248.550049,2276.399902,2232.139893,2271.709961,2345.696582,2188.003748,200.380005
1/30/2015,2252.969971,2270.01001,2227.060059,2229.540039,2344.07498,2189.373647,200.570007
2/2/2015,2236.370117,2246.610107,2194.159912,2243.149902,2342.408979,2190.755997,200.050003
2/3/2015,2251.26001,2280.959961,2248.73999,2280.5,2341.74938,2192.253896,203
2/4/2015,2278.399902,2301.969971,2278.360107,2286.830078,2340.998779,2193.714447,203.919998
2/5/2015,2293.47998,2304.169922,2284.98999,2303.320068,2340.205181,2195.195947,204.860001
2/6/2015,2304.129883,2318.590088,2284,2290.919922,2338.795381,2196.674547,206.559998
2/9/2015,2281.469971,2291.090088,2275.120117,2281.179932,2337.236382,2198.091547,204.770004
2/10/2015,2296.969971,2329.040039,2289.080078,2327.52002,2336.08478,2199.969747,205.880005
2/11/2015,2326.889893,2341.060059,2323.850098,2334.590088,2334.853384,2201.937797,206.610001
2/12/2015,2344.550049,2372.909912,2343.73999,2372.830078,2334.937388,2204.007648,207.889999
2/13/2015,2379.409912,2394.360107,2379.189941,2394.360107,2335.246592,2206.129048,209.070007
2/17/2015,2390.800049,2395.040039,2380.580078,2394.76001,2335.137192,2208.233348,209.399994
2/18/2015,2382.810059,2392.52002,2376.110107,2387.709961,2334.85979,2210.299148,209.660004
2/19/2015,2385.459961,2400.659912,2383.01001,2398.969971,2334.617988,2212.410598,209.410004
2/20/2015,2394.550049,2419.02002,2388.889893,2417.899902,2335.281587,2214.704947,209.479996
2/23/2015,2415.360107,2415.47998,2395.959961,2403.949951,2335.712187,2216.996296,210.940002
2/24/2015,2397.97998,2415.899902,2388.830078,2414.449951,2337.017988,2219.307796,211.119995
2/25/2015,2410.550049,2415.550049,2400.790039,2406.320068,2337.921392,2221.561996,211.660004
2/26/2015,2418.27002,2427.540039,2407.360107,2417.679932,2339.695391,2223.689946,211.520004
2/27/2015,2417.48999,2425.26001,2410.51001,2411.98999,2341.670991,2225.827046,211.259995
3/2/2015,2426.340088,2450.27002,2423.570068,2450.27002,2344.911592,2228.194346,210.779999
3/3/2015,2435.570068,2436.649902,2405.899902,2409.77002,2346.502593,2230.421196,211.470001
3/4/2015,2399.340088,2407.310059,2383.290039,2405.290039,2346.966592,2232.554097,210.399994
3/5/2015,2409.98999,2420.530029,2403.050049,2416.27002,2347.586191,2234.639297,210.619995
3/6/2015,2407.27002,2411.850098,2378.840088,2383.280029,2347.008994,2236.616847,209.419998
3/9/2015,2385.419922,2394.139893,2380.540039,2389.560059,2346.539595,2238.546797,207.740005
3/10/2015,2369.97998,2374.070068,2345.51001,2345.51001,2345.170195,2240.203298,206.710007
3/11/2015,2350.23999,2360.370117,2339.290039,2341.030029,2343.661997,2241.742048,205.289993
3/12/2015,2327.310059,2353.330078,2327.120117,2352.48999,2342.608398,2243.219548,205.259995
3/13/2015,2351.030029,2358.820068,2332.110107,2350.330078,2341.800601,2244.713298,206.770004
3/16/2015,2364.139893,2385.590088,2362.560059,2384.350098,2342.130601,2246.331198,206.710007
3/17/2015,2370.919922,2381.050049,2364.030029,2376.419922,2342.351401,2247.925148,207.690002
3/18/2015,2368.51001,2412.050049,2355.790039,2400.889893,2343.826997,2249.610048,207.389999
3/19/2015,2401,2413.030029,2397.52002,2407.72998,2346.313999,2251.334748,209.960007
3/20/2015,2426.580078,2438.290039,2419.280029,2431.810059,2348.941401,2253.155248,209.710007
3/23/2015,2430.199951,2431.370117,2418.340088,2418.340088,2350.209404,2254.813399,210.419998
3/24/2015,2418.080078,2422.959961,2401.830078,2401.919922,2351.246401,2256.307049,209.850006
3/25/2015,2400.01001,2400.75,2320.219971,2321.080078,2351.380005,2257.380649,209.070007
3/26/2015,2279.860107,2317.110107,2272.72998,2304,2351.485205,2258.353499,204.960007
3/27/2015,2305.25,2346.189941,2296.030029,2340.350098,2352.581607,2259.489799,205.130005
3/30/2015,2370.590088,2380.98999,2359.5,2378.889893,2355.006006,2260.875298,206.979996
3/31/2015,2364.149902,2369.47998,2351.72998,2352.360107,2356.204609,2262.050899,207.259995
4/1/2015,2342.76001,2349.030029,2325.899902,2342.709961,2356.93041,2263.147698,206.389999
4/2/2015,2342.820068,2356.379883,2337.76001,2342.560059,2357.428013,2264.196049,205.619995
4/6/2015,2319.139893,2359.26001,2316.23999,2355.060059,2357.636812,2265.2552,205.369995
4/7/2015,2353.280029,2372.52002,2352.879883,2354.050049,2357.851812,2266.33975,207.860001
4/8/2015,2353.5,2377.76001,2353.189941,2372.969971,2358.65021,2267.513,207.550003
4/9/2015,2365.540039,2394.719971,2364.139893,2393.449951,2360.957407,2268.79275,207.779999
4/10/2015,2387.620117,2405.429932,2386.780029,2405.189941,2363.962207,2270.167299,209.199997
4/13/2015,2404.179932,2413.429932,2387.120117,2388.120117,2366.29041,2271.406,209.869995
4/14/2015,2387.709961,2391.649902,2368.570068,2380.409912,2369.307808,2272.63785,208.850006
4/15/2015,2389.75,2413.52002,2389.709961,2406.370117,2372.572212,2273.961251,210.050003
4/16/2015,2390.070068,2401.02002,2388.699951,2398.379883,2374.92981,2275.1878,210.029999
4/17/2015,2375.889893,2379.409912,2359.189941,2366.25,2376.518208,2276.1302,208.940002
4/20/2015,2378.22998,2400.73999,2377.899902,2394.459961,2378.341006,2277.211049,209.059998
4/21/2015,2420.550049,2425.02002,2402.139893,2407.73999,2380.677407,2278.283299,210.669998
4/22/2015,2417.889893,2429.530029,2401.909912,2427.199951,2383.597808,2279.518499,210.009995
4/23/2015,2403.199951,2430.169922,2402.810059,2418.659912,2385.420606,2280.840549,210.149994
4/24/2015,2423.689941,2423.689941,2403.560059,2409.600098,2386.920806,2282.064199,211.660004
4/27/2015,2411.179932,2426.570068,2404.110107,2408.550049,2387.635205,2283.323549,212.330002
4/28/2015,2409.080078,2420.25,2390.219971,2414.179932,2388.031602,2284.574048,210.740005
4/29/2015,2391.290039,2408.199951,2381.179932,2398.840088,2388.113203,2285.694299,210.369995
4/30/2015,2386.050049,2395.699951,2358.600098,2370.219971,2387.763403,2286.680198,209.880005
5/1/2015,2387.47998,2412.310059,2386.590088,2409.840088,2387.980806,2287.804399,209.399994
5/4/2015,2413.629883,2420.550049,2409.090088,2410.850098,2387.83981,2289.108249,211.229996
5/5/2015,2397.560059,2400.300049,2364.570068,2368.5,2387.130811,2290.068749,211.029999
5/6/2015,2374.469971,2380.919922,2341.290039,2356.290039,2385.967612,2290.970099,209.559998
5/7/2015,2362.76001,2378.530029,2359.330078,2373.689941,2385.31501,2291.8841,207.919998
5/8/2015,2387.02002,2400.76001,2385.909912,2394.22998,2384.846011,2292.991299,210.880005
5/11/2015,2389.77002,2397.72998,2386.719971,2387.699951,2384.36021,2294.004649,211.570007
5/12/2015,2376.629883,2384.389893,2356.909912,2372.919922,2382.813208,2294.997849,209.610001
5/13/2015,2377.919922,2396.340088,2377.72998,2385.790039,2382.333608,2296.047598,210.470001
5/14/2015,2402.620117,2423.01001,2401.340088,2420.22998,2382.632407,2297.304048,211.240005
5/15/2015,2424.050049,2429.909912,2409.310059,2412.26001,2382.552207,2298.467999,212.440002
5/18/2015,2414.090088,2427.939941,2407.389893,2425.360107,2383.393809,2299.908449,212.240005
5/19/2015,2428.860107,2433.350098,2410.77002,2412.820068,2383.859009,2301.329799,213.240005
5/20/2015,2415.25,2432.419922,2411.389893,2416.379883,2385.276406,2302.693099,213.149994
5/21/2015,2407.419922,2425.709961,2402.219971,2421.409912,2386.884004,2304.165449,212.710007
5/22/2015,2420.620117,2435.449951,2420.620117,2427.449951,2388.383203,2305.685898,213.039993
5/26/2015,2420.48999,2421.110107,2389.310059,2399.01001,2389.356802,2307.134398,212.399994
5/27/2015,2403.540039,2461.399902,2400.800049,2456.22998,2390.794399,2308.765497,211.25
5/28/2015,2455.429932,2467.47998,2450.47998,2458.679932,2392.4396,2310.339747,212.330002
5/29/2015,2461.679932,2468.149902,2443.330078,2449.370117,2393.409204,2311.896948,212.380005
6/1/2015,2464.060059,2466.669922,2444.01001,2460.120117,2394.457007,2313.397798,211.940002
6/2/2015,2451.379883,2460.149902,2440.459961,2448.219971,2394.785205,2314.799598,211.020004
6/3/2015,2458.72998,2463.679932,2444.850098,2446.51001,2395.348604,2316.161498,212
6/4/2015,2435.51001,2445.050049,2419.300049,2424.850098,2395.807207,2317.336949,211.070007
6/5/2015,2421.639893,2431.98999,2407.389893,2426.429932,2397.914204,2318.459748,209.949997
6/8/2015,2425.26001,2426.02002,2386.969971,2391.110107,2399.656406,2319.370098,209.639999
6/9/2015,2386.540039,2391.080078,2368.22998,2384.790039,2400.545205,2320.220948,208.449997
6/10/2015,2396.840088,2424.320068,2393.73999,2418.52002,2401.337808,2321.250547,209.369995
6/11/2015,2427.800049,2430.870117,2417.310059,2419.080078,2402.672207,2322.293498,211.479996
6/12/2015,2406.830078,2413.100098,2397.860107,2400.459961,2403.827207,2323.228298,210.639999
6/15/2015,2377.870117,2387.469971,2366.26001,2385.129883,2404.678604,2324.100097,208.639999
6/16/2015,2379.72998,2398.199951,2379.169922,2394.76001,2405.472603,2325.013647,208.929993
6/17/2015,2399.409912,2407.51001,2387.080078,2399.090088,2406.373403,2325.874197,210.589996
6/18/2015,2406.360107,2434.149902,2406.280029,2428.040039,2407.474805,2326.854948,211.309998
6/19/2015,2431.52002,2431.550049,2410.02002,2414.77002,2407.901206,2327.759249,211.460007
6/22/2015,2427.48999,2434.600098,2421.830078,2431.100098,2408.419409,2328.732899,211.910004
6/23/2015,2435.76001,2436.280029,2417.699951,2423.350098,2409.124009,2329.570399,212.139999
6/24/2015,2419.280029,2422.379883,2401.629883,2403.149902,2409.578809,2330.268898,211.720001
6/25/2015,2410.199951,2411.48999,2390.639893,2394.830078,2409.348008,2331.027548,211.100006
6/26/2015,2376.370117,2381.659912,2347.530029,2355.889893,2408.498208,2331.545297,210.289993
6/29/2015,2324.25,2339.889893,2298.120117,2299.469971,2407.162607,2331.768047,208.050003
6/30/2015,2316.459961,2316.860107,2294.370117,2298.790039,2405.249209,2332.056647,207.259995
7/1/2015,2318.800049,2324.909912,2300.26001,2307.600098,2403.246411,2332.513898,207.729996
7/2/2015,2312.689941,2315.02002,2301.73999,2311.26001,2400.927612,2332.867798,208.070007
7/6/2015,2289,2308.310059,2277.429932,2286.320068,2398.280815,2333.069349,205.770004
7/7/2015,2283.810059,2294.75,2235.379883,2289.699951,2395.882813,2333.154649,206.960007
7/8/2015,2267.159912,2272.439941,2246.25,2249.939941,2392.71061,2333.144349,206.419998
7/9/2015,2282.27002,2286.320068,2241.219971,2241.219971,2389.251411,2333.234699,207.039993
7/10/2015,2266.280029,2273.530029,2254.080078,2266.209961,2386.598809,2333.483199,207.289993
7/13/2015,2281.76001,2298.129883,2275.070068,2294.040039,2385.07521,2333.759849,208.990005
7/14/2015,2304.330078,2318.590088,2302.060059,2312.030029,2383.119009,2334.343649,209.720001
7/15/2015,2310.879883,2313.370117,2296.409912,2303.060059,2380.963208,2334.76035,210.729996
7/16/2015,2308.590088,2309.550049,2295.340088,2309.52002,2379.783608,2335.19855,211.869995
7/17/2015,2314.840088,2322.860107,2310.050049,2321.689941,2379.091606,2335.72295,212.289993
7/20/2015,2325.23999,2325.429932,2312.429932,2314.050049,2377.898809,2336.44065,212.75
7/21/2015,2314.909912,2328.120117,2312.899902,2317.469971,2376.363608,2337.18065,212.429993
7/22/2015,2287.01001,2299.560059,2282.689941,2294.610107,2374.501812,2337.722901,210.929993
7/23/2015,2302.909912,2334.97998,2302.800049,2311.600098,2373.275415,2338.410551,211.529999
7/24/2015,2317.879883,2317.959961,2276.129883,2280.629883,2371.172212,2339.1373,210.300003
7/27/2015,2264,2273.090088,2252.030029,2257.469971,2367.917012,2339.5418,206.940002
7/28/2015,2256.5,2286.129883,2238.22998,2279.939941,2365.27061,2340.3077,207.789993
7/29/2015,2275.320068,2298.149902,2267,2295.179932,2362.667007,2341.619799,209.479996
7/30/2015,2295.320068,2318.320068,2287.629883,2312.179932,2360.654204,2343.174099,210.160004
7/31/2015,2316.139893,2316.139893,2296.439941,2298.790039,2358.302407,2344.594999,211.419998
8/3/2015,2301.300049,2304.040039,2282.399902,2297.100098,2355.816211,2345.99535,210.460007
8/4/2015,2291.860107,2299.969971,2278.550049,2288.800049,2353.043213,2347.3223,209.699997
8/5/2015,2301.699951,2326.26001,2301.669922,2313.840088,2351.339815,2348.650651,210.449997
8/6/2015,2317.340088,2319.01001,2277.800049,2285.469971,2347.924614,2349.7314,210.289993
8/7/2015,2283.360107,2295.72998,2277.070068,2293.379883,2344.618613,2350.553999,208.160004
8/10/2015,2309.639893,2337.800049,2309.22998,2334.929932,2342.32981,2351.688499,209.279999
8/11/2015,2316.570068,2316.610107,2281.570068,2292.689941,2338.981206,2352.459648,208.970001
8/12/2015,2265.72998,2305.179932,2250.560059,2296.870117,2335.954209,2353.106249,207.110001
